"country","countryCode","date","filterByKeyword","filterByRating","isVerified","position","product/listPrice","product/price","productAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","variant","variantAsin"
"Italy",,"2023-04-11",,"fourStar","true","1",,,"B09MDFH5HY","4","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=3&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","Per il 2023 questo articolo è ancora nella fascia medio-alta e lo sarà ancora per un po’ di anni.Molto buono sia da utilizzare per un pc da lavoro che da gioco, visto che su molti giochi i requisiti minimi sono un i3 o i5 di qualche generazione più vecchiase è il primo pc che vi fate: VE LO CONSIGLIO!Se comunque volete un pc con buone prestazioni e non siete fanatici del “no voglio il massimo anche se non serve per forza” (i7/i9): VE LO CONSIGLIO!Poi sta a voi decidere, perché il tutto cambia in base a quello che vi serve ed a quello che volete.Vi faccio un esempio, io ho speso un po’ di più per la RAM e ne ho prese 2x16 per un totale di 32, quando per adesso 16 gb bastano e basteranno anche per qualche altro anno.Quindi potevo spendere un po’ di meno ed avere ugualmente quello che mi serviva.Per questo se dovete valutare questo articolo, io ve lo consiglio perché non sarà il top del top ma per adesso basta ed avanza e sarà così fino al 2025 almeno.","R3DRN0O1B2C7CL",,,,"3 people found this helpful","Molto buono",,"Reviewed in Italy on 11 April 2023","279","53","Pattern Name: Processor","B09MDFH5HY"
"France",,"2024-01-17",,"fourStar","true","2",,,"B09MDFH5HY","4","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=3&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","La livraison s'est bien déroulée, dans les temps, mais la boîte en carton était légèrement abîmée sur les coins. Le processeur en lui même est excellent, très bon rapport qualité/prix. Très satisfait","R1GJY4NFU67PU0",,,,"","Boîte légèrement abîmée",,"Reviewed in France on 17 January 2024","279","53","Pattern Name: Processor","B09MDFH5HY"
"France",,"2024-01-26",,"fourStar","true","3",,,"B09MDFH5HY","4","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=3&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","Comme tous les modèles qui se terminent par F, ce processeur n'a pas de carte graphique.A vous de voir ce que vous voulez...","R13XL4TB496JM",,,,"","Pas de carte graphique intégrée",,"Reviewed in France on 26 January 2024","279","53","Pattern Name: Processor","B09MDFH5HY"
"France",,"2023-08-08",,"fourStar","true","4",,,"B09MDFH5HY","4","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=3&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","Les caractéristiques de ce processeur ne sont pas tout à fait ceux de la série des core i de 12eme génération. À vrai dire il est plus proche des core i5 de 10eme génération. On retrouve l'hyperthreading comme sur les core i7 et i9 mais seulement des coeurs ""traditionnels"" pas d'E-cores ni P-cores. Pour un prix dérisoire ce cpu fait tout à fait le travail pour du gaming. Associé à une RTX 3060 ti et 16go de RAM en DDR4 je suis très satisfait de mon achat et je vous le recommande.PS : Ce cpu vient avec un ventirad puisqu'il n'est pas ""K"".","R1WXPNLC42SC1B",,,,"2 people found this helpful","Pas cher mais performant",,"Reviewed in France on 8 August 2023","279","53","Pattern Name: Processor","B09MDFH5HY"
"France",,"2023-10-02",,"fourStar","true","5",,,"B09MDFH5HY","4","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=3&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","Ayant commandé ce CPU en occasion avec une remise de 12€ sur le prix du neuf, j’ai reçu le processeur dans une simple enveloppe à bulles sans boîte, ni ventirad, ni pâte thermique…Rien n’étais précisé au moment de la commande.Heureusement le CPU Intel bénéficie d’un rapport prix/performance très intéressant.Tout fonctionne avec l’achat d’un ventirad en plus qui vient grossir la facture…dommage.","R1IKELJSLSZ6FX",,,,"","Une simple enveloppe à bulle pour emballage.",,"Reviewed in France on 2 October 2023","279","53","Pattern Name: Processor","B09MDFH5HY"
"Italy",,"2024-01-13",,"fourStar","true","6",,,"B09MDFH5HY","4","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=3&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","Processore niente male, arrivato velocemente con un ottimo imballaggio.","R2SVM9Z6JEG23Y",,,,"","Niente male!",,"Reviewed in Italy on 13 January 2024","279","53","Pattern Name: Processor","B09MDFH5HY"
"Italy",,"2023-09-19",,"fourStar","true","7",,,"B09MDFH5HY","4","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=3&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","Buon processore anche per il gaming, non scalda eccessivamente e ha delle buone prestazioni! Il costo è adeguato alla tipologia di prodotto che stiamo acquistando, ha una qualità medio-alta quindi ci sta tutto.Consegnato con la sua scatola originale e nei tempi previsti da Amazon!","R21K3ZH53SME8X",,,,"","Intel Core i5-12400F - Processore desktop di 12° generazione",,"Reviewed in Italy on 19 September 2023","279","53","Pattern Name: Processor","B09MDFH5HY"
"France",,"2023-12-22",,"fourStar","true","8",,,"B09MDFH5HY","4","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=3&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","Niveau chauffe on est pas mal, pour les performances également.","R1PRS76G3MZ70I",,,,"","Bon rapport qualité prix",,"Reviewed in France on 22 December 2023","279","53","Pattern Name: Processor","B09MDFH5HY"
"France",,"2023-11-28",,"fourStar","true","9",,,"B09MDFH5HY","4","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=3&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","J'ai créé un nouveau PC avec ce processeur qui me convient bien pour mon utilisation et je l'ai acheté a un prix raisonnable.","R2NBNWE4DY67C0",,,,"","I5 12400F",,"Reviewed in France on 28 November 2023","279","53","Pattern Name: Processor","B09MDFH5HY"
"France",,"2023-12-30",,"fourStar","true","10",,,"B09MDFH5HY","4","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=3&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","Bon processeur","R2V9LKLV13W2NU",,,,"","Bon Processeur",,"Reviewed in France on 30 December 2023","279","53","Pattern Name: Processor","B09MDFH5HY"
"Brazil",,"2024-07-09",,"fiveStar","true","1",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=8&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Gostei muito, chegou extremamente rápido, agora só testar >:D","R2CDVOMFBXHIAL",,,,"","Entrega muito rápida",,"Reviewed in Brazil on 9 July 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"France",,"2024-06-18",,"fiveStar","true","2",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=8&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Utilisation pour du gaming et rien à signaler.Tourne comme une horloge, 0 plantage.","R1WXR2R1EMI044",,,,"","Excellent proc pour une config moyenne gamme",,"Reviewed in France on 18 June 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"Spain",,"2024-05-08",,"fiveStar","true","3",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=8&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Diría que no ha avanzado mucho delante de mi antiguo i5 9400F. Pero bueno esta muy bien para un PC Gaming Basico/Medio. Viene con un disipador nuevo de Intel de nuevo diseño. Espero que sea para competir con AMD y no porque las temperaturas sean mayores que los de mi 9400F antiguo. Esto esta por ver...","R28KZYLHJDN5KC",,,,"","Ideal para un PC Gaming Basico/Medio",,"Reviewed in Spain on 8 May 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"Spain",,"2024-01-23",,"fiveStar","true","4",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=8&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","la necesidad de comprarme un procesador barato bonito y calidad precio. cuando lo pague me vino super de lujo ahora lo ocupo con buen ahorra y de 10 para adelante ja.","R2FA9LMR5JQW26",,,,"","buen procesador para esa generación",,"Reviewed in Spain on 23 January 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"United Kingdom",,"2023-04-26",,"fiveStar","true","5",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=8&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","I am not a gamer but like to keep reasonably up to date and this intel cpu fits the bill for me. Its fast and works well with my motherboard. Reasonably priced for what it does, the cooler provided is ok for my needs as well but can get a bit noisy when the cpu remains at high % for some time. But overall very happy with this processor.","R1SLT0K8WFV20R",,,,"3 people found this helpful","Good performance",,"Reviewed in the United Kingdom on 26 April 2023","1961","350","Pattern Name: Processor","B09MDFH5HY"
"France",,"2024-07-07",,"fiveStar","true","6",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=8&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","bon rapport qualité prix","R1QLYAIIAGVQ7Y",,,,"","tres bien",,"Reviewed in France on 7 July 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"Brazil",,"2024-07-04",,"fiveStar","true","7",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=8&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Chegou tudo certo, ainda vou testar se está funcionando, comprei ontem chegou hoje","R2DJOH1VO5L7TE",,,,"","tudo certo!",,"Reviewed in Brazil on 4 July 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"Italy",,"2024-05-12",,"fiveStar","true","8",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=8&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Ottimo qualità prezzo,vedremo nel tempo","R2TEWZFJJ718PP",,,,"","Buon prodotto",,"Reviewed in Italy on 12 May 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"Germany",,"2024-06-06",,"fiveStar","true","9",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=8&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Sorry für schreiben bin ich zu faul. Aber alles top.","R2W10BHG9R90FE",,,,"","👍",,"Reviewed in Germany on 6 June 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"France",,"2024-06-26",,"fiveStar","true","10",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=8&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","je ne peux pas encore trop evaluer ce produit car  je monterai mon pc dans 5 a 7 mois le temps d'avoir assez economisé je l'ai acheté maintenant car -48% c'est quand meme 102 euros d'economisé le rat mais vu les avis pour moi c'est le meilleur des I5","R2WFX3241M1RQ0",,,,"","ouais",,"Reviewed in France on 26 June 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"Italy",,"2024-04-03",,"fiveStar","true","1",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=7&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Se volete costruirvi una build economica, questo è un buon processore soprattutto quando va in sconto prime; consiglio di sostituire il dissipatore stock con qualcosa di più valido e silenzioso, ma se siete proprio ristretti come budget va bene anche lo stock. Può ancora dire la sua nel 2024, soprattutto se abbinato a una buona scheda video (es. RX 6600) e a una scheda madre decente.","R1HAGSGU49PE3M",,,,"","Ideale per build economiche",,"Reviewed in Italy on 3 April 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"France",,"2024-06-03",,"fiveStar","true","2",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=7&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Pour moins de 110 €, ce processeur est très performant. Refroidi par un Cooler Master Hyper 212 et monté sur une Asus TUF B760 Gaming D4, il ne dépasse pas les 40°.","R3HMC3DOR9IYPQ",,,,"","Processeur des joueurs fauchés",,"Reviewed in France on 3 June 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"Brazil",,"2024-07-06",,"fiveStar","true","3",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=7&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Melhor custo benefício","R3RPC41J7G4WA4",,,,"","Excelente",,"Reviewed in Brazil on 6 July 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"Germany",,"2024-06-08",,"fiveStar","true","4",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=7&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","i used this cpu for my first ever pc build i pared it with an rtx 3050 6gb eagle edition its works together great","R1NG7VYKH90VE0",,,,"","really good",,"Reviewed in Germany on 8 June 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"United Kingdom",,"2024-05-12",,"fiveStar","true","5",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=7&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","I really liked that they delivered it with care and it was on time. That was the most important part. so it was timely and they delivered it with less than a day. I like the quality but cant say it’s the best 7.5 / 10 I hope it came with a cooler for all this money tho cuz I aint keeping this if it didn’t I legit spent 100 quid on this over that. So hopefully it did","RCB7MC66QPWEV",,,,"One person found this helpful","It’s great!!",,"Reviewed in the United Kingdom on 12 May 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"Spain",,"2024-04-22",,"fiveStar","true","6",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=7&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","El procesador es de lo mejor en rendimiento precio, pero si además se le hace OC por BCLK es insuperable.","R31XTH01HGT15Y",,,,"One person found this helpful","A 5,2Ghz rinde de forma espectacular!",,"Reviewed in Spain on 22 April 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"France",,"2024-06-01",,"fiveStar","true","7",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=7&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Très bon processeur pour le prix","R283MQ9VRD5QZK",,,,"","Très bon processeur",,"Reviewed in France on 1 June 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"Italy",,"2024-03-26",,"fiveStar","true","8",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=7&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Provato un paio di settimane accoppiato con una rtx 3070 su alcuni giochi online, credo sia un processore davvero ottimo, sta scendendo di prezzo o con varie offerte si trova tra 120 e 130 euro e a questo prezzo non credo si possa chiedere di meglio.Unico neo, sarà la nuova architettura, sarà il bios delle schede madri ,ma il turbo core non va a 4.4Ghz su tutti i core contemporaneamente (come era sulle serie precedenti 6xxx 7xxx o su piattaforme X99 o X299 la famosa opzione ""enhanced turbo boost"" qui non è implementata) ma si ferma a 4 gigahertz..Non credo comunque che possa cambiare più di tanto in gaming, visti parecchi video comparativi anche con i7 ed i9 della stessa serie e gli fps sono praticamente gli stessi.. il che lascia parecchi quesiti sul senso o meno di spendere 3 volte tanto per ottenere poco o niente in più, sempre restando in ambito gaming, nella produttività sicuramente processori con più threads faranno la differenza.","R1RRZZDYTN7YSD",,,,"","best buy",,"Reviewed in Italy on 26 March 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"Italy",,"2024-04-15",,"fiveStar","true","9",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=7&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","la cpu è esattamente come descritta e nella qualità come ci si aspetta da intel, molto buona","R15QSBOZK9FNSO",,,,"","Ottimo rapporto qualità/prezzo",,"Reviewed in Italy on 15 April 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"United Kingdom",,"2023-12-13",,"fiveStar","true","10",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=7&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Was going for a top end 1080p build and from all the reviews I’d read, the 12400F seemed like the best option. Easy to instal. Came with a cooling fan although I chose to use a bigger air cooler.","R213AL7ARRRSJ1",,,,"","Perfect For My Build",,"Reviewed in the United Kingdom on 13 December 2023","1961","350","Pattern Name: Processor","B09MDFH5HY"
"Spain",,"2023-07-22",,"fourStar","true","1",,,"B09MDFH5HY","4","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=5&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","Top","R5115F3GKBSL0",,,,"","Top",,"Reviewed in Spain on 22 July 2023","279","53","Pattern Name: Processor","B09MDFH5HY"
"France",,"2023-05-22",,"fourStar","true","2",,,"B09MDFH5HY","4","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=5&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","Très bon processeur, prévoir un autre système de refroidissement car il monte fort en chaleur.Water cooling ou ventirad conseilleé.","RTO2T0Q9PPPBG",,,,"3 people found this helpful","Bon processeur",,"Reviewed in France on 22 May 2023","279","53","Pattern Name: Processor","B09MDFH5HY"
"Brazil",,"2023-03-12",,"fourStar","true","3",,,"B09MDFH5HY","4","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=5&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","Produto de qualidade, chegou dentro do prazo, o que não gostei foi que entregaram a terceiros e tive que ficar procurando a mercadoria, pois a pessoa que recebeu não se manifestou. Recomendável que entregue somente a pessoa que realizou a compra ou nome autorizado para recebimento. No mais, estou sob avaliação do produto, foi instalado recente no PC.","R9SSQH71JZF1U",,,,"","Produto de excelente qualidade!",,"Reviewed in Brazil on 12 March 2023","279","53","Pattern Name: Processor","B09MDFH5HY"
"Italy",,"2023-05-20",,"fourStar","true","4",,,"B09MDFH5HY","4","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=5&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","Facile installazione, prodotto conforme alla descrizione.","RBSXQ7QZD3YXE",,,,"","Prodotto ok",,"Reviewed in Italy on 20 May 2023","279","53","Pattern Name: Processor","B09MDFH5HY"
"Germany",,"2023-06-23",,"fourStar","true","5",,,"B09MDFH5HY","4","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=5&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","gut","RZUL4OZ9UCG7J",,,,"One person found this helpful","pc",,"Reviewed in Germany on 23 June 2023","279","53","Pattern Name: Processor","B09MDFH5HY"
"France",,"2023-01-23",,"fourStar","true","6",,,"B09MDFH5HY","4","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=5&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","Proc okVentirad très large, heureusement que je n'ai pas prévus d'utiliser mes 4 slot DDR4...Un peu bruyant en cas de sollicitation, mais c'est tout à fait normal pour un refroidissement air","RSGMTKTJW5O16",,,,"One person found this helpful","Ventirad enoorme",,"Reviewed in France on 23 January 2023","279","53","Pattern Name: Processor","B09MDFH5HY"
"France",,"2022-10-07",,"fourStar","true","7",,,"B09MDFH5HY","4","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=5&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","Le processeur en lui même est parfait, on connaît Intel et sa 12ème génération qui est une aubaine pour les gamers mais le colis de ce vendeur a été fait n'importe comment, la boîte du processeur est arrivé toute abîmé","R3F56AEYAD7M75",,,,"","Processeur de haute qualité mais colis de mauvaise qualité",,"Reviewed in France on 7 October 2022","279","53","Pattern Name: Processor","B09MDFH5HY"
"United Kingdom",,"2023-01-23",,"fourStar","true","8",,,"B09MDFH5HY","4","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=5&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","The Cpu is 10/10 for the money. The stock cooler is a problem getting loud at normal temps 55-70.It sounds like an engine","R327Q3FW022TDN",,,,"2 people found this helpful","The cpu is 10/10 for the money BUT!!",,"Reviewed in the United Kingdom on 23 January 2023","279","53","Pattern Name: Processor","B09MDFH5HY"
"Brazil",,"2023-03-15",,"fourStar","true","9",,,"B09MDFH5HY","4","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=5&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","1 dia de atrasado mas veio tudo certinho, caixa um pouco danificada como amassados e desgaste mas nada que afetou o produto.","R1MWH4QCNV7WOW",,,,"","bom",,"Reviewed in Brazil on 15 March 2023","279","53","Pattern Name: Processor","B09MDFH5HY"
"Italy",,"2022-11-17",,"fourStar","true","10",,,"B09MDFH5HY","4","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=5&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","Ottimo per il gaming, ma il dissipatore fornito è scrauso con picchi di 85 °C","R3V4GKCDI1FT3W",,,,"4 people found this helpful","Miglior processore qualità prezzo",,"Reviewed in Italy on 17 November 2022","279","53","Pattern Name: Processor","B09MDFH5HY"
"France",,"2023-01-23",,"fourStar","true","1",,,"B09MDFH5HY","4","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=6&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","ras","R1AG4M2WAVFPLP",,,,"","prix performance",,"Reviewed in France on 23 January 2023","279","53","Pattern Name: Processor","B09MDFH5HY"
"Germany",,"2022-11-04",,"fourStar","true","2",,,"B09MDFH5HY","4","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=6&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","Ist sehr gut zum zocken und preis auch sehr gut","RJE9UXB88M5MT",,,,"One person found this helpful","Supa cpu",,"Reviewed in Germany on 4 November 2022","279","53","Pattern Name: Processor","B09MDFH5HY"
"Brazil",,"2022-09-18",,"fourStar","true","3",,,"B09MDFH5HY","4","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=6&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","Por ser um i5 de entrada dessa geração ele entrega tudo que preciso, gostei da velocidade e estabilidade dele","R16WMF5IYRYJU0",,,,"","Processador parrudo",,"Reviewed in Brazil on 18 September 2022","279","53","Pattern Name: Processor","B09MDFH5HY"
"France",,"2024-07-11",,"fiveStar","true","1",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=9&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","ça tourne :)","R14PITHAJLHH53",,,,"","Rapport qualité / prix imbattable",,"Reviewed in France on 11 July 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"Spain",,"2024-05-08",,"fiveStar","true","2",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=9&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Muy contento para ser un procesador de gama media. Vengo del socket X99 ( Placa Asus no chinas) y bueno ya le tocaba modernizarse a mi PC con las DDR5 y Pcie 5.0 asi que opte por el socket 1700 y chispet Z790 y bueno vengo de un 5820k tambien de 6 nucleos y 12hilos como este procesador pero en los Benchmark que he echo yo la verdad que le da un 45% mas de rendimiento debido a que el 5820k lo tenia a 4,40ghz tambienm si estubiera de stock pues seria casi el doble de potente, como tuve que comprar casi todos los componentes para modernizarme tire por este ya que es el procesador mas equilibrado por su rango de precios cuando recupere algo pasare a otro mas potente pero con mi 1080ti va mas que sobrado.","R1NRKC1S5TR1S9",,,,"One person found this helpful","Muy contento para ser un procesador de gama media.",,"Reviewed in Spain on 8 May 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"Brazil",,"2024-06-28",,"fiveStar","true","3",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=9&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Chegou certo , vou testa logo logo 🙌🏻","R2TBSZAUU8HTUX",,,,"","Top",,"Reviewed in Brazil on 28 June 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"France",,"2024-06-22",,"fiveStar","true","4",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=9&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Très bon rapport qualité/prix pour un usage bureautique et même d'avantage...","R20B4YJ0Z3SWX3",,,,"","Parfait pour un usage bureautique et même plus...",,"Reviewed in France on 22 June 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"France",,"2024-06-20",,"fiveStar","true","5",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=9&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","ne chauffe pas trop avec un bon ventirad stable et puissant","R3T104811K7L12",,,,"","excellent",,"Reviewed in France on 20 June 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"Germany",,"2024-06-04",,"fiveStar","true","6",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=9&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Der Computer ist zusammengebaut. Alles ist neu und macht Spaß :)","RFTC044VIZVGY",,,,"","Alles ist neu und macht Spaß :)",,"Reviewed in Germany on 4 June 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"Brazil",,"2024-05-31",,"fiveStar","true","7",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=9&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Na minha opinião esse é o melhor preço que vc vai encontrar um i5 de 12 geração. Chegou bem rápido olha que eu moro num fim de mundo.","R1QRX535C0QOLX",,,,"","Produto otimo",,"Reviewed in Brazil on 31 May 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"Germany",,"2024-05-25",,"fiveStar","true","8",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=9&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Top processor at an acceptable price","R12PTTD8OFG9C3",,,,"","Super",,"Reviewed in Germany on 25 May 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"Spain",,"2024-07-03",,"fiveStar","true","9",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=9&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Me encanta este procesador!!","R23U8413AWFNA5",,,,"","Cómo un avion",,"Reviewed in Spain on 3 July 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
"Italy",,"2024-05-26",,"fiveStar","true","10",,,"B09MDFH5HY","5","https://www.amazon.in/product-reviews/B09MDFH5HY?pageNumber=9&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Utilizzato per un uso esclusivo di navigazione internet e manipolazione file multimediali. Fa il suo lavoro. Non testato con giochi.","R32VLLUG8WSP2J",,,,"","Oggetto come da offerta.",,"Reviewed in Italy on 26 May 2024","1961","350","Pattern Name: Processor","B09MDFH5HY"
